incident_id,date,lat,lon,city,state,address,injured,killed,child_involved,officer_involved,mass_shooting,accidental,domestic_violence,drive_by,link,year,month,total,fatal,mass,index_right,neighborhood
1288133,2018-12-30,28.5326,-81.3755,Orlando,Florida,200 Agnes Ct,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1288133,2018,12,1,False,False,55.0,Lake Cherokee
1291293,2019-01-02,28.5442,-81.3914,Orlando,Florida,800 block of Polk St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1291293,2019,1,1,True,False,4.0,Callahan
1296084,2019-01-07,28.485,-81.4047,Orlando,Florida,1900 block of Americana Blvd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1296084,2019,1,1,True,False,,
1295273,2019-01-07,28.5779,-81.2593,Orlando,Florida,9300 block of Trevarthon Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1295273,2019,1,1,True,False,,
1298739,2019-01-10,28.5039,-81.287,Orlando,Florida,Vista Bella Loop,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1298739,2019,1,1,False,False,,
1300163,2019-01-12,28.5762,-81.4404,Orlando,Florida,4514 Silver Star Rd,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1300163,2019,1,2,False,False,,
1301076,2019-01-14,28.5938,-81.2694,Orlando,Florida,3000 block of Port Simbor Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1301076,2019,1,1,True,False,,
1303524,2019-01-16,28.607040529417656,-81.39645898951025,Orlando,Florida,1051 Lee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1303524,2019,1,1,False,False,,
1304976,2019-01-18,28.5436,-81.3685,Orlando,Florida,Summerlin Ave and Washington St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1304976,2019,1,1,False,False,21.0,South Eola
1311045,2019-01-24,28.5643,-81.2639,Orlando,Florida,1400 block of Vonderay Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1311045,2019,1,1,True,False,,
1313348,2019-01-26,28.5181,-81.3954,Orlando,Florida,1200 block of 23rd St,1,0,True,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1313348,2019,1,1,False,False,,
1312253,2019-01-26,28.5457,-81.3791,Orlando,Florida,300 block of N Orange Ave,2,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1312253,2019,1,3,True,False,82.0,Central Business District
1315873,2019-01-30,28.4508,-81.4661,Orlando,Florida,6203 Sand Lake Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1315873,2019,1,1,False,False,8.0,Florida Center
1317740,2019-02-01,28.555,-81.4869,Orlando,Florida,7351 Woodridge Park Dr,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1317740,2019,2,2,False,False,,
1319040,2019-02-03,28.5308,-81.4347,Orlando,Florida,878 S Ivey Ln,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1319040,2019,2,2,False,False,,
1319050,2019-02-04,28.3885,-81.4713,Orlando,Florida,12024 Meadow Bend Loop,0,2,False,True,False,False,True,False,https://www.gunviolencearchive.org/incident/1319050,2019,2,2,True,False,,
1321526,2019-02-06,28.5365,-81.4363,Orlando,Florida,4500 block of Malibu St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1321526,2019,2,1,True,False,108.0,Malibu Groves
1324098,2019-02-10,28.539240529417658,-81.38805898951026,Orlando,Florida,South St and Lime Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1324098,2019,2,1,False,False,66.0,Holden/Parramore
1324244,2019-02-11,28.4213,-81.3713,Orlando,Florida,Tradeport Dr and S Orange Ave,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/1324244,2019,2,1,False,False,114.0,Boggy Creek
1329503,2019-02-18,28.44551547208421,-81.40209010890835,Orlando,Florida,S Orange Blossom Trail,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1329503,2019,2,1,True,False,,
1329510,2019-02-18,28.5569,-81.3122,Orlando,Florida,5649 E Colonial Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1329510,2019,2,1,False,False,,
1332995,2019-02-22,28.5668,-81.5054,Orlando,Florida,1700 block of Florence Vista Blvd,0,1,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1332995,2019,2,1,True,False,,
1334037,2019-02-24,28.436,-81.4046,Orlando,Florida,S Orange Blossom Trail and W Landstreet Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1334037,2019,2,1,True,False,,
1336518,2019-02-27,28.5486,-81.4614,Orlando,Florida,W Amelia Ave and N Hudson St,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1336518,2019,2,1,False,False,,
1337316,2019-02-28,28.6125,-81.4543,Orlando,Florida,19th St and Clarcona Ocoee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1337316,2019,2,1,False,False,,
1342919,2019-03-09,28.6015,-81.4397,Orlando,Florida,4872 Rose Bay Dr,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1342919,2019,3,1,False,False,105.0,Rosemont
1343241,2019-03-10,28.5019,-81.405,Orlando,Florida,2000 block of Ludlow Ln,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1343241,2019,3,1,True,False,,
1348759,2019-03-17,28.5388,-81.2084,Orlando,Florida,498 S Alafaya Trail,3,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1348759,2019,3,3,False,False,,
1353435,2019-03-22,28.5225,-81.301,Orlando,Florida,1800 block of Vicksburg Way,1,0,True,False,False,True,False,False,https://www.gunviolencearchive.org/incident/1353435,2019,3,1,False,False,90.0,Engelwood Park
1358183,2019-03-29,28.6036,-81.429,Orlando,Florida,5175 Cinderlane Pkwy,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1358183,2019,3,1,True,False,105.0,Rosemont
1366565,2019-04-08,28.4734,-81.4406,Orlando,Florida,5316 Millenia Blvd,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1366565,2019,4,1,False,False,83.0,Millenia
1368692,2019-04-10,28.5198,-81.394,Orlando,Florida,1000 W Kaley Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1368692,2019,4,1,False,False,,
1369333,2019-04-11,28.567,-81.2943,Orlando,Florida,Forsyth Rd and Old Cheney Hwy,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/1369333,2019,4,1,False,False,,
1369357,2019-04-11,28.5669,-81.3409,Orlando,Florida,3503 Finch St,0,2,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1369357,2019,4,2,True,False,79.0,Audubon Park
1369341,2019-04-12,28.5629,-81.3935,Orlando,Florida,307 N Westmoreland Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1369341,2019,4,1,True,False,113.0,College Park
1370114,2019-04-13,28.5369,-81.3922,Orlando,Florida,900 block of Randall St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1370114,2019,4,1,True,False,66.0,Holden/Parramore
1370804,2019-04-14,28.5699,-81.2421,Orlando,Florida,10103 E Colonial Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1370804,2019,4,1,False,False,,
1379193,2019-04-24,28.607,-81.3964,Orlando,Florida,1051 Lee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1379193,2019,4,1,False,False,,
1379963,2019-04-24,28.5506,-81.2306,Orlando,Florida,700 block of Park Manor Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1379963,2019,4,1,False,False,,
1379958,2019-04-25,28.577540529417657,-81.45315898951026,Orlando,Florida,5218 Silver Star Rd,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1379958,2019,4,2,True,False,,
1385047,2019-05-01,28.53284052941766,-81.38995898951025,Orlando,Florida,800 block of McFall Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1385047,2019,5,1,False,False,66.0,Holden/Parramore
1390057,2019-05-07,28.5348,-81.4084,Orlando,Florida,2130 Long St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1390057,2019,5,1,True,False,24.0,Lake Sunset
1390074,2019-05-07,28.5452,-81.3888,Orlando,Florida,211 N Parramore Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1390074,2019,5,1,False,False,4.0,Callahan
1394412,2019-05-12,28.445640529417656,-81.40215898951026,Orlando,Florida,Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1394412,2019,5,1,False,False,,
1394420,2019-05-13,28.5354,-81.2858,Orlando,Florida,Goldenrod Rd and Alachua St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1394420,2019,5,1,False,False,,
1397956,2019-05-17,28.528740529417657,-81.45195898951025,Orlando,Florida,Cranberry Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1397956,2019,5,1,False,False,62.0,Timberleaf
1398962,2019-05-18,28.4781,-81.4413,Orlando,Florida,5000 Millenia Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1398962,2019,5,1,False,False,83.0,Millenia
1407329,2019-05-27,28.5256,-81.4545,Orlando,Florida,1300 block of Frazier Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1407329,2019,5,1,False,False,52.0,Carver Shores
1409537,2019-05-29,28.5016,-81.3994,Orlando,Florida,4100 block of S Nashville Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1409537,2019,5,1,False,False,,
1409531,2019-05-30,28.5509,-81.3914,Orlando,Florida,800 block of Concord St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1409531,2019,5,1,False,False,18.0,Lake Dot
1411886,2019-06-01,28.5429,-81.3109,Orlando,Florida,108 South Semoran Blvd,2,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1411886,2019,6,3,True,False,2.0,Azalea Park
1413038,2019-06-03,28.4796,-81.286,Orlando,Florida,4600 block of Old Goldenrod Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1413038,2019,6,1,True,False,,
1416521,2019-06-07,28.417740529417657,-81.17265898951025,Orlando,Florida,14500 Wewahootee Rd,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/1416521,2019,6,1,False,False,,
1416532,2019-06-07,28.6061,-81.3884,Orlando,Florida,626 Lee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1416532,2019,6,1,False,False,,
1420277,2019-06-11,28.4848,-81.2736,Orlando,Florida,Fort Clinch Ave,0,1,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/1420277,2019,6,1,True,False,,
1420279,2019-06-11,28.4475,-81.4246,Orlando,Florida,8101 S John Young Pkwy,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1420279,2019,6,1,True,False,,
1429957,2019-06-23,28.5486,-81.434,Orlando,Florida,400 block of Barry St,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1429957,2019,6,2,False,False,,
1434169,2019-06-28,28.531940529417657,-81.43375898951025,Orlando,Florida,701 S Ivey Ln,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1434169,2019,6,1,True,False,23.0,Lake Mann Gardens
1434167,2019-06-28,28.4595,-81.3089,Orlando,Florida,5750 T G Lee Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1434167,2019,6,1,False,False,116.0,Airport North
1434961,2019-06-29,28.5649,-81.5055,Orlando,Florida,1400 block of Sackett Cir,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1434961,2019,6,1,True,False,,
1436238,2019-06-29,28.5659,-81.1594,Orlando,Florida,Francois St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1436238,2019,6,1,True,False,,
1440901,2019-07-05,28.499,-81.401,Orlando,Florida,4400 block of Rio Grande Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1440901,2019,7,1,False,False,,
1440888,2019-07-06,28.5715,-81.4534,Orlando,Florida,2127 Veranda Cir,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1440888,2019,7,1,True,False,,
1444825,2019-07-10,28.6064,-81.4303,Orlando,Florida,5300 Cinderlane Pkwy,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1444825,2019,7,1,True,False,105.0,Rosemont
1454096,2019-07-21,28.4834,-81.4593,Orlando,Florida,5490 S Kirkman Rd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1454096,2019,7,1,True,False,7.0,Windhover
1455306,2019-07-22,28.5032,-81.3977,Orlando,Florida,3974 S Orange Blossom Trail,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1455306,2019,7,2,False,False,,
1455289,2019-07-22,28.561441930550146,-81.43285087184657,Orlando,Florida,1488 Mercy Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1455289,2019,7,1,False,False,85.0,Mercy Drive
1457699,2019-07-24,28.5316,-81.4385,Orlando,Florida,Willie Mays Pkwy and Cypress St,0,1,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1457699,2019,7,1,True,False,,
1458397,2019-07-25,28.5787,-81.4539,Orlando,Florida,2715 Belco Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1458397,2019,7,1,True,False,,
1459407,2019-07-26,28.6027,-81.2319,Orlando,Florida,10700 block of Brice Ct,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1459407,2019,7,1,False,False,,
1459386,2019-07-27,28.5419,-81.4112,Orlando,Florida,W Central Blvd and S Ohio Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1459386,2019,7,1,True,False,,
1462922,2019-07-29,28.451,-81.4468,Orlando,Florida,8000 block of Mandarin Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1462922,2019,7,1,False,False,,
1462976,2019-07-30,28.5416,-81.2866,Orlando,Florida,216 S Goldenrod Rd,1,0,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1462976,2019,7,1,False,False,,
1462906,2019-07-30,28.5347,-81.3931,Orlando,Florida,1000 block of Carter St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1462906,2019,7,1,True,False,66.0,Holden/Parramore
1464166,2019-07-31,28.4903,-81.3054,Orlando,Florida,5087 Commander Dr,1,2,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1464166,2019,7,3,True,False,32.0,South Semoran
1472301,2019-08-06,28.5796,-81.4814,Orlando,Florida,2603 Silkwood Cir,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1472301,2019,8,1,False,False,,
1474568,2019-08-08,28.5696,-81.463,Orlando,Florida,Wolf Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1474568,2019,8,1,False,False,,
1476479,2019-08-11,28.3848,-81.4997,Orlando,Florida,8484 Palm Pkwy,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1476479,2019,8,1,False,False,,
1477569,2019-08-12,28.576,-81.4401,Orlando,Florida,4510 Silver Star Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1477569,2019,8,1,False,False,,
1480834,2019-08-16,28.5514,-81.4931,Orlando,Florida,8013 Balasands Blvd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1480834,2019,8,1,False,False,,
1481647,2019-08-16,28.4599,-81.3969,Orlando,Florida,7209 S Orange Blossom Trail,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1481647,2019,8,2,False,False,,
1480824,2019-08-16,28.51904052941765,-81.39685898951025,Orlando,Florida,2201 S Orange Blossom Trail,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1480824,2019,8,1,True,False,,
1481702,2019-08-17,28.5847,-81.444,Orlando,Florida,4700 block of Bay Willow Ct,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1481702,2019,8,1,False,False,37.0,The Willows
1484509,2019-08-20,28.5799,-81.4807,Orlando,Florida,2700 block of Silkwood Cir,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1484509,2019,8,1,False,False,,
1483673,2019-08-20,28.5382,-81.3972,Orlando,Florida,520 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1483673,2019,8,1,False,False,66.0,Holden/Parramore
1487548,2019-08-25,28.4484,-81.2923,Orlando,Florida,8350 Hangar Blvd,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1487548,2019,8,1,True,False,72.0,ORLANDO INTERNATIONAL AIRPORT
1489230,2019-08-26,28.552940529417658,-81.46755898951025,Orlando,Florida,719 N Powers Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1489230,2019,8,1,False,False,,
1489210,2019-08-26,28.4784,-81.3285,Orlando,Florida,Kingfish St,1,0,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1489210,2019,8,1,False,False,,
1498264,2019-09-05,28.4524,-81.3985,Orlando,Florida,7801 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1498264,2019,9,1,False,False,,
1498260,2019-09-06,28.5775,-81.4405,Orlando,Florida,4534 Silver Star Rd,1,1,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/1498260,2019,9,2,True,False,,
1501433,2019-09-11,28.4177,-81.1726,Orlando,Florida,14500 Wewahootee Rd,1,0,False,False,False,True,False,False,https://www.gunviolencearchive.org/incident/1501433,2019,9,1,False,False,,
1504736,2019-09-15,28.5252,-81.4282,Orlando,Florida,Booker St and Florence Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1504736,2019,9,1,False,False,14.0,Roosevelt Park
1504734,2019-09-15,28.4806,-81.4198,Orlando,Florida,2400 block of Mace St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1504734,2019,9,1,True,False,,
1506136,2019-09-17,28.4152,-81.4442,Orlando,Florida,10400 Block of Kingbrook Ln,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1506136,2019,9,1,True,False,,
1508895,2019-09-20,28.5201,-81.2892,Orlando,Florida,2300 block of Lynbrooke View Ct,1,2,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1508895,2019,9,3,True,False,,
1542874,2019-09-26,28.5585,-81.3164,Orlando,Florida,Barton Dr,1,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1542874,2019,9,2,True,False,,
1516845,2019-09-30,28.5165,-81.1888,Orlando,Florida,Saw Palmetto Ln,0,1,False,False,False,False,True,False,https://www.gunviolencearchive.org/incident/1516845,2019,9,1,True,False,,
1519247,2019-10-02,28.4496,-81.3911,Orlando,Florida,880 Sand Lake Rd,1,0,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/1519247,2019,10,1,False,False,,
1519240,2019-10-03,28.4963,-81.3973,Orlando,Florida,4636 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1519240,2019,10,1,False,False,,
1519877,2019-10-05,28.5215,-81.4297,Orlando,Florida,Gammon Lane,3,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1519877,2019,10,3,False,False,97.0,Richmond Heights
1520393,2019-10-05,28.560740529417657,-81.19455898951026,Orlando,Florida,Waterford Wood Cir,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1520393,2019,10,1,True,False,,
1521009,2019-10-06,28.5273,-81.4258,Orlando,Florida,3981 Columbia St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1521009,2019,10,1,False,False,53.0,Washington Shores
1525943,2019-10-12,28.561227990375333,-81.43264906446436,Orlando,Florida,1488 Mercy Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1525943,2019,10,1,True,False,85.0,Mercy Drive
1525204,2019-10-12,28.526715472084216,-81.42439010890836,Orlando,Florida,3918 Columbia St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1525204,2019,10,1,False,False,10.0,Johnson Village
1525948,2019-10-13,28.5679,-81.3727,Orlando,Florida,N Orange Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1525948,2019,10,1,False,False,96.0,North Orange
1527202,2019-10-15,28.5627,-81.173,Orlando,Florida,1575 Pel St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1527202,2019,10,1,False,False,,
1530844,2019-10-19,28.6273,-81.4157,Orlando,Florida,7618 Forest City Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1530844,2019,10,1,False,False,,
1534202,2019-10-24,28.5182,-81.2958,Orlando,Florida,Curry Ford Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1534202,2019,10,1,False,False,90.0,Engelwood Park
1534206,2019-10-24,28.5966,-81.4408,Orlando,Florida,74400 block of Prairie Ct,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1534206,2019,10,1,False,False,105.0,Rosemont
1534086,2019-10-24,28.5521,-81.4677,Orlando,Florida,719 N Powers Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1534086,2019,10,1,False,False,,
1537125,2019-10-28,28.4004,-81.4138,Orlando,Florida,Vergo Ct,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1537125,2019,10,1,True,False,,
1536144,2019-10-28,28.5047,-81.4019,Orlando,Florida,3764 Rio Grande Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1536144,2019,10,1,True,False,,
1539666,2019-11-01,28.554440529417658,-81.23805898951025,Orlando,Florida,Jepson St,0,1,False,True,False,False,False,False,https://www.gunviolencearchive.org/incident/1539666,2019,11,1,True,False,,
1541089,2019-11-02,28.5442,-81.3953,Orlando,Florida,Polk St and Benson Ave,2,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1541089,2019,11,3,True,False,4.0,Callahan
1540326,2019-11-02,28.492040529417658,-81.41315898951025,Orlando,Florida,5009 Park Central Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1540326,2019,11,1,False,False,0.0,Park Central
1541078,2019-11-02,28.607315472084213,-81.39209010890835,Orlando,Florida,830 Lee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1541078,2019,11,1,False,False,,
1541329,2019-11-03,28.5287,-81.4519,Orlando,Florida,100 block on Cranberry St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1541329,2019,11,1,False,False,62.0,Timberleaf
1542196,2019-11-04,28.5537,-81.3927,Orlando,Florida,929 W Colonial Dr,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1542196,2019,11,1,True,False,113.0,College Park
1542200,2019-11-04,28.5274,-81.4244,Orlando,Florida,1110 Drew Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1542200,2019,11,1,True,False,53.0,Washington Shores
1542885,2019-11-06,28.4945,-81.3928,Orlando,Florida,Holden Ave,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1542885,2019,11,1,True,False,,
1544004,2019-11-07,28.4146,-81.243,Orlando,Florida,Narcoossee Rd and Moss Park Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1544004,2019,11,1,False,False,,
1547215,2019-11-11,28.45944052941765,-81.39785898951025,Orlando,Florida,7309 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1547215,2019,11,1,False,False,,
1549197,2019-11-14,28.4882,-81.3892,Orlando,Florida,1000 block of Redman St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1549197,2019,11,1,False,False,,
1551766,2019-11-17,28.5273,-81.4467,Orlando,Florida,5100 block of Lanette St,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1551766,2019,11,2,False,False,52.0,Carver Shores
1552689,2019-11-17,28.5367,-81.3642,Orlando,Florida,Anderson St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1552689,2019,11,1,False,False,17.0,Lake Davis/Greenwood
1552686,2019-11-18,28.4777,-81.4693,Orlando,Florida,South St,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1552686,2019,11,1,False,False,8.0,Florida Center
1555151,2019-11-21,28.4594,-81.3978,Orlando,Florida,7309 S Orange Blossom Trail,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1555151,2019,11,1,False,False,,
1559018,2019-11-26,28.511940529417657,-81.40215898951026,Orlando,Florida,3024 Rio Grande Ave,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1559018,2019,11,1,False,False,11.0,Rio Grande Park
1561489,2019-11-30,28.5221,-81.2905,Orlando,Florida,2100 block of Barksdale Dr,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1561489,2019,11,2,False,False,,
1566879,2019-12-07,28.5189,-81.4788,Orlando,Florida,Hiawassee Rd,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1566879,2019,12,1,False,False,69.0,Metro West
1571015,2019-12-13,28.52364052941765,-81.31035898951025,Orlando,Florida,Curry Ford Rd and S Semoran Blvd,2,1,False,False,False,False,False,True,https://www.gunviolencearchive.org/incident/1571015,2019,12,3,True,False,90.0,Engelwood Park
1571725,2019-12-14,28.52684052941765,-81.42445898951026,Orlando,Florida,3918 Columbia St,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1571725,2019,12,1,True,False,10.0,Johnson Village
1573682,2019-12-16,28.5323,-81.3019,Orlando,Florida,Shenandoah Way,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1573682,2019,12,1,False,False,90.0,Engelwood Park
1574691,2019-12-18,28.4559,-81.4613,Orlando,Florida,Carrier Dr and Lakehurst Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1574691,2019,12,1,False,False,8.0,Florida Center
1577014,2019-12-21,28.457,-81.4705,Orlando,Florida,6825 International Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1577014,2019,12,1,False,False,,
1580408,2019-12-26,28.4931,-81.4092,Orlando,Florida,1813 Buchanan Bay Cir,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1580408,2019,12,1,False,False,,
1582520,2019-12-29,28.5353,-81.4216,Orlando,Florida,Mays Ct and Domino Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1582520,2019,12,1,False,False,40.0,Lake Mann Estates
1582522,2019-12-29,28.516440529417658,-81.43405898951025,Orlando,Florida,Kirkland Blvd and S Ivey Ln,0,1,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1582522,2019,12,1,True,False,97.0,Richmond Heights
1583254,2019-12-30,28.562340529417657,-81.20005898951025,Orlando,Florida,1628 River Reach Dr,2,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1583254,2019,12,2,False,False,,
1585423,2020-01-01,28.4552,-81.4705,Orlando,Florida,7255 International Dr,1,0,False,False,False,False,False,False,https://www.gunviolencearchive.org/incident/1585423,2020,1,1,False,False,,
